pcap_secs,ta,ra,seq,mcs,rate,retry,dbm_antsignal,dbm_antnoise,typestr
0.037391,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2396,7,130,0,,,28 QosData
0.037479,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2397,7,130,0,,,28 QosData
0.037586,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2398,7,270,0,,,28 QosData
0.037680,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2399,7,130,0,,,28 QosData
0.037783,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2400,7,270,0,,,28 QosData
0.037876,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2401,7,130,0,,,28 QosData
0.037964,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2402,7,130,0,,,28 QosData
0.038064,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2403,7,270,0,,,28 QosData
0.038156,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2404,7,130,0,,,28 QosData
0.038260,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2405,7,270,0,,,28 QosData
0.038370,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2406,0,6.5,0,0,,28 QosData
0.038460,,00:0b:6b:7f:e3:11,,,4.0,0,0,,1D ACK
0.038506,,00:0b:6b:7f:e3:11,,,4.0,0,0,,1D ACK
0.038554,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,,,4.0,0,0,,1B RTS
0.038606,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2407,7,270,0,,,28 QosData
0.038718,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2408,0,6.5,0,0,,28 QosData
0.038804,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,,,4.0,0,0,,1B RTS
0.038945,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2409,7,270,0,,,28 QosData
0.039065,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2410,7,130,0,,,28 QosData
0.039161,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2411,7,300.0,0,,,28 QosData
0.039254,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2412,0,6.5,0,0,,28 QosData
0.030891,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2674,7,130,0,,,28 QosData
0.031038,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2675,7,130,0,,,28 QosData
0.040779,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,,,4.0,0,0,,19 BlockAck
0.040836,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,,,4.0,0,0,,1B RTS
0.040899,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2413,7,144.44444444444446,0,,,28 QosData
0.041025,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2414,0,6.5,0,0,,28 QosData
0.041151,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2415,7,130,0,,,28 QosData
0.041252,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2416,7,144.44444444444446,0,,,28 QosData
0.041352,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2417,7,144.44444444444446,0,,,28 QosData
0.041461,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2418,7,270,0,,,28 QosData
0.041558,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2419,7,130,0,,,28 QosData
0.041670,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2420,7,270,0,,,28 QosData
0.041768,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2421,7,130,0,,,28 QosData
0.041859,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2422,7,130,0,,,28 QosData
0.041960,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2423,7,270,0,,,28 QosData
0.042049,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2424,7,130,0,,,28 QosData
0.042151,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2425,7,270,0,,,28 QosData
0.042241,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2426,7,130,0,,,28 QosData
0.042332,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2427,7,130,0,,,28 QosData
0.042439,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2428,7,270,0,,,28 QosData
0.042532,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2429,7,130,0,,,28 QosData
0.042639,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2430,7,270,0,,,28 QosData
0.042739,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2431,7,130,0,,,28 QosData
0.042835,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2432,7,130,0,,,28 QosData
0.042952,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2433,7,130,0,,,28 QosData
0.043053,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2434,0,6.5,0,0,,28 QosData
0.043163,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2435,7,130,0,,,28 QosData
0.043263,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2436,7,130,0,,,28 QosData
0.043358,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2437,7,270,0,,,28 QosData
0.043470,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2438,7,130,0,,,28 QosData
0.043567,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2439,7,270,0,,,28 QosData
0.043660,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2440,7,130,0,,,28 QosData
0.043776,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2441,7,130,0,,,28 QosData
0.043875,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2442,7,270,0,,,28 QosData
0.043981,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2443,7,130,0,,,28 QosData
0.044080,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2444,7,270,0,,,28 QosData
0.044176,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2445,7,130,0,,,28 QosData
0.044301,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2446,7,130,0,,,28 QosData
0.044405,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2447,7,270,0,,,28 QosData
0.044510,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2448,7,130,0,,,28 QosData
0.044607,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2449,7,270,0,,,28 QosData
0.044699,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2450,7,130,0,,,28 QosData
0.044817,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2451,7,130,0,,,28 QosData
0.044913,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2452,7,270,0,,,28 QosData
0.045017,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2453,7,130,0,,,28 QosData
0.045114,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2454,7,270,0,,,28 QosData
0.045210,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2455,7,130,0,,,28 QosData
0.045324,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2456,7,130,0,,,28 QosData
0.045420,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2457,7,270,0,,,28 QosData
0.045526,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2458,7,130,0,,,28 QosData
0.045623,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2459,7,270,0,,,28 QosData
0.045719,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2460,7,130,0,,,28 QosData
0.045835,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2461,7,130,0,,,28 QosData
0.045934,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2462,0,6.5,0,0,,28 QosData
0.031113,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2676,7,130,0,,,28 QosData
0.031172,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2677,,,0,,,28 QosData
0.031224,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2678,,,0,,,28 QosData
0.031274,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2679,,,0,,,28 QosData
0.031327,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2680,,,0,,,28 QosData
0.031378,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2681,,,0,,,28 QosData
0.031429,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2682,,,0,,,28 QosData
0.031479,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2683,,,0,,,28 QosData
0.031529,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2684,,,0,,,28 QosData
0.031577,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2685,,,0,,,28 QosData
0.031627,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2686,,,0,,,28 QosData
0.031675,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2687,,,0,,,28 QosData
0.031723,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2688,,,0,,,28 QosData
0.031773,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2689,,,0,,,28 QosData
0.031822,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2690,,,0,,,28 QosData
0.031871,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2691,,,0,,,28 QosData
0.031921,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2692,,,0,,,28 QosData
0.031972,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2693,,,0,,,28 QosData
0.032020,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2694,,,0,,,28 QosData
0.032068,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2695,,,0,,,28 QosData
0.032117,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2696,,,0,,,28 QosData
0.032337,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2697,,,0,,,28 QosData
0.032424,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2698,,,0,,,28 QosData
0.032486,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2699,,,0,,,28 QosData
0.032537,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2700,,,0,,,28 QosData
0.032588,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2701,,,0,,,28 QosData
0.032639,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2702,,,0,,,28 QosData
0.032688,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2703,,,0,,,28 QosData
0.032738,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2704,,,0,,,28 QosData
0.032788,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2705,,,0,,,28 QosData
0.032833,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2706,,,0,,,28 QosData
0.032871,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2707,,,0,,,28 QosData
0.032906,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2708,7,130,0,,,28 QosData
0.032940,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2709,,,0,,,28 QosData
0.032973,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2710,,,0,,,28 QosData
0.033005,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2711,,,0,,,28 QosData
0.033037,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2712,,,0,,,28 QosData
0.033070,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2713,,,0,,,28 QosData
0.033135,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2714,,,0,,,28 QosData
0.033172,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2715,,,0,,,28 QosData
0.033205,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2716,,,0,,,28 QosData
0.033238,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2717,,,0,,,28 QosData
0.033271,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2718,,,0,,,28 QosData
0.033302,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2719,,,0,,,28 QosData
0.033336,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2720,,,0,,,28 QosData
0.033368,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2721,,,0,,,28 QosData
0.033401,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2722,,,0,,,28 QosData
0.033434,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2723,,,0,,,28 QosData
0.033467,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2724,,,0,,,28 QosData
0.033499,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2725,,,0,,,28 QosData
0.033532,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2726,,,0,,,28 QosData
0.033566,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2727,,,0,,,28 QosData
0.033600,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2728,,,0,,,28 QosData
0.033633,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2729,,,0,,,28 QosData
0.033666,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2730,,,0,,,28 QosData
0.033699,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2731,,,0,,,28 QosData
0.033733,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2732,,,0,,,28 QosData
0.033764,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2733,,,0,,,28 QosData
0.033798,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2734,,,0,,,28 QosData
0.033832,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2735,,,0,,,28 QosData
0.033864,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2736,,,0,,,28 QosData
0.033896,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2737,,,0,,,28 QosData
0.033930,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2738,,,0,,,28 QosData
0.033961,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2739,,,0,,,28 QosData
0.047967,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,,,4.0,0,0,,19 BlockAck
0.048027,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,,,4.0,0,0,,19 BlockAck
0.048076,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,,,4.0,0,0,,1B RTS
0.048120,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,,,4.0,0,0,,1B RTS
0.048173,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2463,7,270,0,,,28 QosData
0.048351,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2464,7,130,0,,,28 QosData
0.048475,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2465,7,270,0,,,28 QosData
0.048599,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2466,7,130,0,,,28 QosData
0.048703,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2467,7,130,0,,,28 QosData
0.048795,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2468,7,130,0,,,28 QosData
0.048901,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2469,7,270,0,,,28 QosData
0.048998,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2470,7,130,0,,,28 QosData
0.049107,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2471,7,130,0,,,28 QosData
0.049203,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2472,7,270,0,,,28 QosData
0.049308,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2473,7,130,0,,,28 QosData
0.049436,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2474,7,270,0,,,28 QosData
0.049539,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2475,7,130,0,,,28 QosData
0.049690,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2476,7,130,0,,,28 QosData
0.049820,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2477,7,270,0,,,28 QosData
0.049931,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2478,7,130,0,,,28 QosData
0.050056,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2479,7,270,0,,,28 QosData
0.050159,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2480,7,130,0,,,28 QosData
0.050272,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2481,7,130,0,,,28 QosData
0.050373,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2482,7,270,0,,,28 QosData
0.050467,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2483,7,130,0,,,28 QosData
0.050582,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2484,7,270,0,,,28 QosData
0.050685,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2485,7,130,0,,,28 QosData
0.050797,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2486,7,130,0,,,28 QosData
0.050894,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2487,7,270,0,,,28 QosData
0.050989,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2488,7,130,0,,,28 QosData
0.051100,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2489,7,270,0,,,28 QosData
0.051198,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2490,7,130,0,,,28 QosData
0.051314,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2491,7,130,0,,,28 QosData
0.051413,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2492,7,270,0,,,28 QosData
0.051506,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2493,7,130,0,,,28 QosData
0.051612,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2494,7,270,0,,,28 QosData
0.051710,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2495,7,130,0,,,28 QosData
0.051805,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2496,7,130,0,,,28 QosData
0.051916,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2497,7,270,0,,,28 QosData
0.052015,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2498,7,130,0,,,28 QosData
0.052120,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2499,7,270,0,,,28 QosData
0.052219,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2500,7,130,0,,,28 QosData
0.052314,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2501,7,130,0,,,28 QosData
0.052423,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2502,7,270,0,,,28 QosData
0.052527,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2503,7,130,0,,,28 QosData
0.052637,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2504,0,6.5,0,0,,28 QosData
0.052736,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2505,7,130,0,,,28 QosData
0.052832,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2506,7,130,0,,,28 QosData
0.052944,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2507,7,270,0,,,28 QosData
0.053041,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2508,7,130,0,,,28 QosData
0.053156,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2509,7,270,0,,,28 QosData
0.053257,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2510,7,130,0,,,28 QosData
0.053353,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2511,7,130,0,,,28 QosData
0.053464,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2512,7,270,0,,,28 QosData
0.053565,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2513,7,130,0,,,28 QosData
0.053673,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2514,7,270,0,,,28 QosData
0.053767,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2515,7,130,0,,,28 QosData
0.053861,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2516,7,130,0,,,28 QosData
0.053973,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2517,7,270,0,,,28 QosData
0.054069,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2518,7,130,0,,,28 QosData
0.054174,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2519,7,270,0,,,28 QosData
0.054271,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2520,7,130,0,,,28 QosData
0.054362,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2521,7,130,0,,,28 QosData
0.054466,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2522,7,270,0,,,28 QosData
0.054564,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2523,7,130,0,,,28 QosData
0.054657,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2524,7,130,0,,,28 QosData
0.054760,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2525,7,130,0,,,28 QosData
0.054856,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2526,7,270,0,,,28 QosData
0.054961,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2527,7,130,0,,,28 QosData
0.055057,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2528,7,270,0,,,28 QosData
0.055150,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2529,7,130,0,,,28 QosData
0.055264,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2530,7,130,0,,,28 QosData
0.055360,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2531,7,270,0,,,28 QosData
0.055467,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2532,7,130,0,,,28 QosData
0.055564,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2533,7,270,0,,,28 QosData
0.055659,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2534,7,130,0,,,28 QosData
0.055770,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2535,7,130,0,,,28 QosData
0.055866,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2536,7,270,0,,,28 QosData
0.055971,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2537,7,130,0,,,28 QosData
0.056065,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2538,7,270,0,,,28 QosData
0.056153,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2539,7,130,0,,,28 QosData
0.056257,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2540,7,130,0,,,28 QosData
0.056352,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2541,7,270,0,,,28 QosData
0.056461,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2542,7,130,0,,,28 QosData
0.056553,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2543,7,270,0,,,28 QosData
0.056649,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2544,7,130,0,,,28 QosData
0.056756,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2545,7,130,0,,,28 QosData
0.056851,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2546,0,6.5,0,0,,28 QosData
0.056957,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2547,7,130,0,,,28 QosData
0.057051,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2548,7,270,0,,,28 QosData
0.057141,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2549,7,130,0,,,28 QosData
0.057247,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2550,7,130,0,,,28 QosData
0.057341,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2551,7,270,0,,,28 QosData
0.057431,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2552,7,130,0,,,28 QosData
0.057536,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2553,7,270,0,,,28 QosData
0.057629,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2554,7,130,0,,,28 QosData
0.057737,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2555,7,130,0,,,28 QosData
0.057831,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2556,7,270,0,,,28 QosData
0.057922,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2557,7,130,0,,,28 QosData
0.058027,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2558,7,270,0,,,28 QosData
0.058119,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2559,7,130,0,,,28 QosData
0.058232,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2560,7,130,0,,,28 QosData
0.058328,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2561,7,270,0,,,28 QosData
0.058418,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2562,7,130,0,,,28 QosData
0.058518,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2563,7,270,0,,,28 QosData
0.058612,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2564,7,130,0,,,28 QosData
0.058717,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2565,7,130,0,,,28 QosData
0.058810,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2566,7,270,0,,,28 QosData
0.058899,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2567,7,130,0,,,28 QosData
0.058999,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2568,7,270,0,,,28 QosData
0.059090,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2569,7,130,0,,,28 QosData
0.059196,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2570,7,130,0,,,28 QosData
0.059290,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2571,7,270,0,,,28 QosData
0.059379,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2572,0,6.5,0,0,,28 QosData
0.033994,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2740,7,130,0,,,28 QosData
0.039826,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2741,,,0,,,28 QosData
0.039925,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2742,,,0,,,28 QosData
0.039968,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2743,,,0,,,28 QosData
0.040006,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2744,,,0,,,28 QosData
0.040041,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2745,,,0,,,28 QosData
0.040075,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,2746,,,0,,,28 QosData
